property_id,item_type,group_or_category,name,tooltip
39565306,FACILITY,Cleanliness and safety,Breakfast takeaway service,
39565306,FACILITY,Cleanliness and safety,Cashless payment service,
39565306,FACILITY,Cleanliness and safety,First aid kit,
39565306,FACILITY,Cleanliness and safety,Guest rooms seal after sanitization,
39565306,FACILITY,Cleanliness and safety,Hand sanitizer,
39565306,FACILITY,Cleanliness and safety,Hot water linen and laundry washing,
39565306,FACILITY,Cleanliness and safety,Hygiene certification,
39565306,FACILITY,Cleanliness and safety,Individually-wrapped food options,
39565306,FACILITY,Cleanliness and safety,Professional-grade sanitizing services,
39565306,FACILITY,Cleanliness and safety,Protective screens in common areas,
39565306,FACILITY,Cleanliness and safety,Room sanitization opt-out available,
39565306,FACILITY,Cleanliness and safety,Rooms sanitized between stays,
39565306,FACILITY,Cleanliness and safety,Sanitized kitchen and tableware items,
39565306,FACILITY,Cleanliness and safety,Staff trained in safety protocol,
39565306,FACILITY,Cleanliness and safety,Temperature check for guests and staff,
39565306,FACILITY,"Dining, drinking, and snacking",A la carte in restaurant,
39565306,FACILITY,"Dining, drinking, and snacking",Alcohol,
39565306,FACILITY,"Dining, drinking, and snacking",Alternative meal arrangement,
39565306,FACILITY,"Dining, drinking, and snacking",Asian breakfast,
39565306,FACILITY,"Dining, drinking, and snacking",Asian cuisine in restaurant,
39565306,FACILITY,"Dining, drinking, and snacking",Bar,
39565306,FACILITY,"Dining, drinking, and snacking",Bottle of water,
39565306,FACILITY,"Dining, drinking, and snacking",Breakfast service,
39565306,FACILITY,"Dining, drinking, and snacking",Buffet in restaurant,
39565306,FACILITY,"Dining, drinking, and snacking",Chinese cuisine in restaurant,
39565306,FACILITY,"Dining, drinking, and snacking",Coffee/tea in restaurant,
39565306,FACILITY,"Dining, drinking, and snacking",Desserts in restaurant,
39565306,FACILITY,"Dining, drinking, and snacking",Fruits/snacks,
39565306,FACILITY,"Dining, drinking, and snacking",Full american breakfast,
39565306,FACILITY,"Dining, drinking, and snacking",Grocery delivery,
39565306,FACILITY,"Dining, drinking, and snacking",Halal breakfast,
39565306,FACILITY,"Dining, drinking, and snacking",Happy hour,
39565306,FACILITY,"Dining, drinking, and snacking",International cuisine in restaurant,
39565306,FACILITY,"Dining, drinking, and snacking",Kitchen,
39565306,FACILITY,"Dining, drinking, and snacking",Kitchenette,
39565306,FACILITY,"Dining, drinking, and snacking",Poolside bar,
39565306,FACILITY,"Dining, drinking, and snacking",Restaurant [halal],
39565306,FACILITY,"Dining, drinking, and snacking",Restaurant breakfast,
39565306,FACILITY,"Dining, drinking, and snacking",Restaurant dinner,
39565306,FACILITY,"Dining, drinking, and snacking",Restaurant lunch,
39565306,FACILITY,"Dining, drinking, and snacking",Restaurants,
39565306,FACILITY,"Dining, drinking, and snacking",Room service,
39565306,FACILITY,"Dining, drinking, and snacking",Salad in restaurant,
39565306,FACILITY,"Dining, drinking, and snacking",Soup in restaurant,
39565306,FACILITY,"Dining, drinking, and snacking",Vegetarian restaurant,
39565306,FACILITY,"Dining, drinking, and snacking",Western breakfast,
39565306,FACILITY,"Dining, drinking, and snacking",Western cuisine in restaurant,
39565306,FACILITY,Services and conveniences,Air conditioning in public area,
39565306,FACILITY,Services and conveniences,Cash withdrawal,
39565306,FACILITY,Services and conveniences,Currency exchange,
39565306,FACILITY,Services and conveniences,Daily housekeeping,
39565306,FACILITY,Services and conveniences,Doorman ,
39565306,FACILITY,Services and conveniences,Dry cleaning,
39565306,FACILITY,Services and conveniences,Elevator,
39565306,FACILITY,Services and conveniences,Essential condiments,
39565306,FACILITY,Services and conveniences,Food delivery,
39565306,FACILITY,Services and conveniences,Invoice provided,
39565306,FACILITY,Services and conveniences,Laundromat,
39565306,FACILITY,Services and conveniences,Laundry service,
39565306,FACILITY,Services and conveniences,Lockers,
39565306,FACILITY,Services and conveniences,Luggage storage,
39565306,FACILITY,Services and conveniences,Outdoor venue for special events,
39565306,FACILITY,Services and conveniences,Postal service,
39565306,FACILITY,Services and conveniences,Safety deposit boxes,
39565306,FACILITY,Services and conveniences,Salon,
39565306,FACILITY,Services and conveniences,Shared lounge/TV area,
39565306,FACILITY,Services and conveniences,Smoke-free property,
39565306,FACILITY,Services and conveniences,Smoking area,
39565306,FACILITY,Services and conveniences,Terrace,
39565306,FACILITY,Services and conveniences,Wi-Fi for special events,
39565306,FACILITY,Access,Café design room,
39565306,FACILITY,Access,CCTV in common areas,
39565306,FACILITY,Access,CCTV outside property,
39565306,FACILITY,Access,Check-in [24-hour],
39565306,FACILITY,Access,Couple's room,
39565306,FACILITY,Access,Duplex room,
39565306,FACILITY,Access,Fire extinguisher,
39565306,FACILITY,Access,Front desk [24-hour],
39565306,FACILITY,Access,Hotel chain,
39565306,FACILITY,Access,Litter boxes,
39565306,FACILITY,Access,Non-smoking rooms,
39565306,FACILITY,Access,Room decorations,
39565306,FACILITY,Access,Safety/security feature,
39565306,FACILITY,Access,Security [24-hour],
39565306,FACILITY,Access,Smoke alarms,
39565306,FACILITY,Access,Soundproof rooms,
39565306,FACILITY,Access,Women-only property,
39565306,FACILITY,Getting around,Airport transfer,
39565306,FACILITY,Getting around,Bicycle parking,
39565306,FACILITY,Getting around,Car park [free of charge],
39565306,FACILITY,Getting around,Car park [nearby],
39565306,FACILITY,Getting around,Car power charging station,
39565306,FACILITY,Getting around,Rental car ,
39565306,FACILITY,Getting around,Shuttle service,
39565306,FACILITY,Getting around,Taxi service,
39565306,FACILITY,Getting around,Valet parking,
39565306,FACILITY,Available in all rooms,Air conditioning,
39565306,FACILITY,Available in all rooms,Hair dryer,
39565306,FACILITY,Available in all rooms,Non-smoking,
39565306,FACILITY,Available in all rooms,Shower,
39565306,FACILITY,Available in all rooms,Toiletries,
6383377,HIGHLIGHT,topic-highlight,Great breakfast,"Buffet breakfast offers a wide variety of hot and cold local and international dishes, live egg/noodle stations in some services, daily changes to the menu, and options for vegetarians and children."
6383377,HIGHLIGHT,topic-highlight,Ideal location,"Location puts guests within short walks of Dragon Bridge, Han Market, pink church and many local eateries, with easy access to downtown sights and Michelin-selected restaurants nearby."
6383377,HIGHLIGHT,topic-highlight,Excellent room comfort & quality,"Rooms are regularly described as spacious with comfortable beds, sofa/lounge areas or family-room options, making them suitable for families and longer stays."
6383377,HIGHLIGHT,topic-highlight,Great view,"Many rooms offer city views, including clear views of Dragon Bridge and occasional views of the Han River; some guests specifically mention seeing the Dragon Bridge fire show."
6383377,HIGHLIGHT,topic-highlight,Great spa,"Complimentary 30-minute spa or massage voucher for each booking appears frequently, and guests report the massages and spa bookings as a welcome, complimentary touch."
6383377,HIGHLIGHT,topic-highlight,Highly reviewed check-in/out,"Check-in and room upgrades are generally smooth, with multiple reports of complimentary room upgrades and flexible handling of requests at arrival and departure."
6383377,HIGHLIGHT,topic-highlight,Professional guest services,"Staff consistently greet guests, help with luggage and breakfast requests, arrange taxis and tours, offer small gestures like complimentary cakes and check-ins, and generally go out of their way to assist."
6383377,HIGHLIGHT,topic-highlight,Top value,Price-quality balance receives praise as a good 'value for money' option in Da Nang city center for families and budget-conscious travelers.
6383377,HIGHLIGHT,topic-highlight,Great food & dining,
6383377,HIGHLIGHT,topic-highlight,Highly-rated bar,
6383377,HIGHLIGHT,property-facility,Airport transfer,"Airport transfer available at additional charge. To request, check the box on the booking form just before the payment page."
6383377,HIGHLIGHT,tourist-area,Located in Da Nang tourist area,"This neighborhood is preferred by frequent travelers. Properties here have the highest location ratings, high review scores, and lots of bookings"
6383377,HIGHLIGHT,property-facility,Free Wi-Fi in all rooms!,
6383377,HIGHLIGHT,property-facility,Daily housekeeping,
6383377,HIGHLIGHT,property-facility,Bar,
6383377,HIGHLIGHT,property-facility,Poolside bar,
6383377,HIGHLIGHT,property-facility,Sauna,
6383377,HIGHLIGHT,property-facility,Concierge,
6383377,HIGHLIGHT,room-facility,Air conditioning,
6383377,HIGHLIGHT,room-facility,Mini bar,
6383377,FACILITY,Languages spoken,English,
6383377,FACILITY,Languages spoken,Vietnamese,
6383377,FACILITY,Accessibility,Wheelchair accessible,
6383377,FACILITY,Internet access,Free Wi-Fi in all rooms!,
6383377,FACILITY,Internet access,Internet,
6383377,FACILITY,Internet access,Internet services,
6383377,FACILITY,Internet access,Wi-Fi in public areas,
6383377,FACILITY,"Things to do, ways to relax",Fitness center,
6383377,FACILITY,"Things to do, ways to relax",Garden,
6383377,FACILITY,"Things to do, ways to relax",Gym/fitness,
6383377,FACILITY,"Things to do, ways to relax",Hiking,
6383377,FACILITY,"Things to do, ways to relax",Massage,
6383377,FACILITY,"Things to do, ways to relax",Outdoor recreational features,
6383377,FACILITY,"Things to do, ways to relax",Sauna,
6383377,FACILITY,"Things to do, ways to relax",Spa,
6383377,FACILITY,"Things to do, ways to relax",Spa/sauna,
6383377,FACILITY,"Things to do, ways to relax",Swimming pool,
6383377,FACILITY,"Things to do, ways to relax",Swimming pool [indoor],
6383377,FACILITY,"Things to do, ways to relax",Ticket services,
6383377,FACILITY,"Things to do, ways to relax",Tours,
6383377,FACILITY,Cleanliness and safety,Cashless payment service,
6383377,FACILITY,Cleanliness and safety,Doctor/nurse on call,
6383377,FACILITY,Cleanliness and safety,Face coverings on staff,
6383377,FACILITY,Cleanliness and safety,First aid kit,
6383377,FACILITY,Cleanliness and safety,Free face masks,
6383377,FACILITY,Cleanliness and safety,Guest rooms seal after sanitization,
6383377,FACILITY,Cleanliness and safety,Hand sanitizer,
6383377,FACILITY,Cleanliness and safety,Hot water linen and laundry washing,
6383377,FACILITY,Cleanliness and safety,Protective screens in common areas,
6383377,FACILITY,Cleanliness and safety,Shared stationery removed,
6383377,FACILITY,Cleanliness and safety,Staff trained in safety protocol,
6383377,FACILITY,Cleanliness and safety,Temperature check for guests and staff,
6383377,FACILITY,"Dining, drinking, and snacking",Bar,
6383377,FACILITY,"Dining, drinking, and snacking",BBQ facilities,
6383377,FACILITY,"Dining, drinking, and snacking",Breakfast [buffet],
6383377,FACILITY,"Dining, drinking, and snacking",Breakfast [continental],
6383377,FACILITY,"Dining, drinking, and snacking",Coffee shop,
6383377,FACILITY,"Dining, drinking, and snacking",Kitchen,
6383377,FACILITY,"Dining, drinking, and snacking",Poolside bar,
6383377,FACILITY,"Dining, drinking, and snacking",Restaurants,
6383377,FACILITY,"Dining, drinking, and snacking",Room service,
6383377,FACILITY,"Dining, drinking, and snacking",Shared kitchen,
6383377,FACILITY,Services and conveniences,Air conditioning in public area,
6383377,FACILITY,Services and conveniences,Business facilities,
6383377,FACILITY,Services and conveniences,Concierge,
6383377,FACILITY,Services and conveniences,Currency exchange,
6383377,FACILITY,Services and conveniences,Daily housekeeping,
6383377,FACILITY,Services and conveniences,Doorman ,
6383377,FACILITY,Services and conveniences,Dry cleaning,
6383377,FACILITY,Services and conveniences,Elevator,
6383377,FACILITY,Services and conveniences,Gift/souvenir shop,
6383377,FACILITY,Services and conveniences,Laundry service,
6383377,FACILITY,Services and conveniences,Luggage storage,
6383377,FACILITY,Services and conveniences,Meeting/banquet facilities,
6383377,FACILITY,Services and conveniences,Safety deposit boxes,
6383377,FACILITY,Services and conveniences,Salon,
6383377,FACILITY,Services and conveniences,Smoke-free property,
6383377,FACILITY,Services and conveniences,Terrace,
6383377,FACILITY,Services and conveniences,Xerox/fax in business center,
6383377,FACILITY,For the kids,Family/child friendly,
6383377,FACILITY,For the kids,Family room,
6383377,FACILITY,For the kids,Kids club,
6383377,FACILITY,For the kids,Swimming pool [kids],
6383377,FACILITY,Access,CCTV in common areas,
6383377,FACILITY,Access,Check-in/out [express],
6383377,FACILITY,Access,Check-in/out [private],
6383377,FACILITY,Access,Check-in [24-hour],
6383377,FACILITY,Access,Fire extinguisher,
6383377,FACILITY,Access,Front desk [24-hour],
6383377,FACILITY,Access,Non-smoking rooms,
6383377,FACILITY,Access,Security [24-hour],
6383377,FACILITY,Getting around,Airport transfer,
6383377,FACILITY,Getting around,Car park [free of charge],
6383377,FACILITY,Getting around,Car park [on-site],
6383377,FACILITY,Getting around,Rental car ,
6383377,FACILITY,Getting around,Taxi service,
6383377,FACILITY,Getting around,Valet parking,
6383377,FACILITY,Sports equipment rental,Bicycle rental,
6383377,FACILITY,Available in all rooms,Air conditioning,
6383377,FACILITY,Available in all rooms,Baby cot (upon request),
6383377,FACILITY,Available in all rooms,Bathrobes,
